Spotify_ID,Title,Year,Artist,polarity,subjectivity,sentiment
6fujklziTHa8uoM5OQSfIo,Black Beatles,2013,Rae Sremmurd,-0.017045454545454544,0.43618181818181817,"Sentiment(polarity=-0.017045454545454544, subjectivity=0.43618181818181817)"
6fujklziTHa8uoM5OQSfIo,Black Beatles,2015,Rae Sremmurd,-0.017045454545454544,0.43618181818181817,"Sentiment(polarity=-0.017045454545454544, subjectivity=0.43618181818181817)"
6fujklziTHa8uoM5OQSfIo,Black Beatles,2018,Rae Sremmurd,-0.017045454545454544,0.43618181818181817,"Sentiment(polarity=-0.017045454545454544, subjectivity=0.43618181818181817)"
6fujklziTHa8uoM5OQSfIo,Black Beatles,2018,Rae Sremmurd,-0.017045454545454544,0.43618181818181817,"Sentiment(polarity=-0.017045454545454544, subjectivity=0.43618181818181817)"
6fujklziTHa8uoM5OQSfIo,Black Beatles,2017,Rae Sremmurd,-0.017045454545454544,0.43618181818181817,"Sentiment(polarity=-0.017045454545454544, subjectivity=0.43618181818181817)"
6fujklziTHa8uoM5OQSfIo,Black Beatles,2017,Rae Sremmurd,-0.017045454545454544,0.43618181818181817,"Sentiment(polarity=-0.017045454545454544, subjectivity=0.43618181818181817)"
6fujklziTHa8uoM5OQSfIo,Black Beatles,2016,Rae Sremmurd,-0.017045454545454544,0.43618181818181817,"Sentiment(polarity=-0.017045454545454544, subjectivity=0.43618181818181817)"
6fujklziTHa8uoM5OQSfIo,Black Beatles,2016,Rae Sremmurd,-0.017045454545454544,0.43618181818181817,"Sentiment(polarity=-0.017045454545454544, subjectivity=0.43618181818181817)"
6fujklziTHa8uoM5OQSfIo,Black Beatles,2016,Rae Sremmurd,-0.017045454545454544,0.43618181818181817,"Sentiment(polarity=-0.017045454545454544, subjectivity=0.43618181818181817)"
3C0nOe05EIt1390bVABLyN,On The Floor,2010,Jennifer Lopez,-0.01714647964647964,0.4933906183906183,"Sentiment(polarity=-0.01714647964647964, subjectivity=0.4933906183906183)"
3C0nOe05EIt1390bVABLyN,On The Floor,2010,Jennifer Lopez,-0.01714647964647964,0.4933906183906183,"Sentiment(polarity=-0.01714647964647964, subjectivity=0.4933906183906183)"
3C0nOe05EIt1390bVABLyN,On The Floor,2010,Jennifer Lopez,-0.01714647964647964,0.4933906183906183,"Sentiment(polarity=-0.01714647964647964, subjectivity=0.4933906183906183)"
3C0nOe05EIt1390bVABLyN,On The Floor,2011,Jennifer Lopez,-0.01714647964647964,0.4933906183906183,"Sentiment(polarity=-0.01714647964647964, subjectivity=0.4933906183906183)"
3C0nOe05EIt1390bVABLyN,On The Floor,2018,Jennifer Lopez,-0.01714647964647964,0.4933906183906183,"Sentiment(polarity=-0.01714647964647964, subjectivity=0.4933906183906183)"
5lw8Mgb4LyhriPIC86gV6e,RNP (feat. Anderson .Paak),2020,Cordae,-0.01742424242424241,0.4803030303030303,"Sentiment(polarity=-0.01742424242424241, subjectivity=0.4803030303030303)"
